UNIT,DATEn,TIMEn,ENTRIESn,EXITSn,ENTRIESn_hourly,EXITSn_hourly,datetime,hour,day_week,weekday,station,latitude,longitude,conds,fog,precipi,pressurei,rain,tempi,wspdi,meanprecipi,meanpressurei,meantempi,meanwspdi,weather_lat,weather_lon
R023,05-14-11,00:00:00,96937962,47390666,5579.0,1922.0,2011-05-14 00:00:00,0,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.87,0,57.9,0.0,0.0,29.84166666666667,59.96666666666667,4.616666666666666,40.746399,-73.981598
R023,05-14-11,04:00:00,82824550,38052800,908.0,353.0,2011-05-14 04:00:00,4,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.85,0,57.9,3.5,0.0,29.84166666666667,59.96666666666667,4.616666666666666,40.746399,-73.981598
R023,05-14-11,08:00:00,14114528,9338398,208.0,179.0,2011-05-14 08:00:00,8,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.89,0,60.8,4.6,0.0,29.84166666666667,59.96666666666667,4.616666666666666,40.746399,-73.981598
R023,05-14-11,12:00:00,96942909,47394690,3831.0,3492.0,2011-05-14 12:00:00,12,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.85,0,62.1,5.8,0.0,29.84166666666667,59.96666666666667,4.616666666666666,40.746399,-73.981598
R023,05-14-11,16:00:00,93144898,42711427,6187.0,3208.0,2011-05-14 16:00:00,16,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.79,0,62.1,9.2,0.0,29.84166666666667,59.96666666666667,4.616666666666666,40.746399,-73.981598
R023,05-14-11,20:00:00,96957880,47401142,8784.0,3244.0,2011-05-14 20:00:00,20,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.8,0,59.0,4.6,0.0,29.84166666666667,59.96666666666667,4.616666666666666,40.746399,-73.981598
R023,05-15-11,00:00:00,96961508,47402831,3628.0,1689.0,2011-05-15 00:00:00,0,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.74,1,59.0,6.9,0.021666666666666667,29.656666666666666,61.51666666666667,3.65,40.746399,-73.981598
R023,05-15-11,04:00:00,96962440,47403261,932.0,430.0,2011-05-15 04:00:00,4,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Rain,0,0.07,29.73,1,59.0,5.8,0.021666666666666667,29.656666666666666,61.51666666666667,3.65,40.746399,-73.981598
R023,05-15-11,08:00:00,96963013,47403720,573.0,459.0,2011-05-15 08:00:00,8,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Heavy Rain,1,0.06,29.66,1,59.0,0.0,0.021666666666666667,29.656666666666666,61.51666666666667,3.65,40.746399,-73.981598
R023,05-15-11,12:00:00,96965598,47405545,2585.0,1825.0,2011-05-15 12:00:00,12,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.63,1,62.6,0.0,0.021666666666666667,29.656666666666666,61.51666666666667,3.65,40.746399,-73.981598
R023,05-15-11,16:00:00,85836019,38385778,3900.0,2252.0,2011-05-15 16:00:00,16,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.56,1,66.9,4.6,0.021666666666666667,29.656666666666666,61.51666666666667,3.65,40.746399,-73.981598
R023,05-15-11,20:00:00,88840988,41952939,5968.0,2335.0,2011-05-15 20:00:00,20,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,29.62,1,62.6,4.6,0.021666666666666667,29.656666666666666,61.51666666666667,3.65,40.746399,-73.981598
R023,05-16-11,00:00:00,96978658,47411304,3192.0,1172.0,2011-05-16 00:00:00,0,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,29.64,1,60.8,5.8,0.0033333333333333335,29.715,58.28333333333333,9.233333333333333,40.746399,-73.981598
R023,05-16-11,04:00:00,93174038,42723722,363.0,145.0,2011-05-16 04:00:00,4,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.62,1,62.6,6.9,0.0033333333333333335,29.715,58.28333333333333,9.233333333333333,40.746399,-73.981598
R023,05-16-11,08:00:00,93178024,42725150,3986.0,1428.0,2011-05-16 08:00:00,8,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Light Rain,0,0.02,29.7,1,55.4,10.4,0.0033333333333333335,29.715,58.28333333333333,9.233333333333333,40.746399,-73.981598
R023,05-16-11,12:00:00,82174656,41905934,11775.0,6795.0,2011-05-16 12:00:00,12,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.75,1,61.0,12.7,0.0033333333333333335,29.715,58.28333333333333,9.233333333333333,40.746399,-73.981598
R023,05-16-11,16:00:00,82181440,41909219,6784.0,3285.0,2011-05-16 16:00:00,16,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.76,1,55.9,6.9,0.0033333333333333335,29.715,58.28333333333333,9.233333333333333,40.746399,-73.981598
R023,05-16-11,20:00:00,97019702,47429289,18136.0,6332.0,2011-05-16 20:00:00,20,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.82,1,54.0,12.7,0.0033333333333333335,29.715,58.28333333333333,9.233333333333333,40.746399,-73.981598
R023,05-17-11,00:00:00,97023874,47430444,4172.0,1155.0,2011-05-17 00:00:00,0,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Rain,0,0.21,29.93,1,53.6,17.3,0.105,29.929999999999996,55.45000000000001,13.266666666666667,40.746399,-73.981598
R023,05-17-11,04:00:00,105218065,51377037,423.0,139.0,2011-05-17 04:00:00,4,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Rain,0,0.21,29.93,1,53.6,17.3,0.105,29.929999999999996,55.45000000000001,13.266666666666667,40.746399,-73.981598
R023,05-17-11,08:00:00,44533767,23931883,1219.0,859.0,2011-05-17 08:00:00,8,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Rain,0,0.21,29.93,1,53.6,17.3,0.105,29.929999999999996,55.45000000000001,13.266666666666667,40.746399,-73.981598
R023,05-17-11,12:00:00,42733564,28906245,5365.0,5958.0,2011-05-17 12:00:00,12,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.91,1,55.9,10.4,0.105,29.929999999999996,55.45000000000001,13.266666666666667,40.746399,-73.981598
R023,05-17-11,16:00:00,65700526,39883564,6580.0,3854.0,2011-05-17 16:00:00,16,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.93,1,59.0,8.1,0.105,29.929999999999996,55.45000000000001,13.266666666666667,40.746399,-73.981598
R023,05-17-11,20:00:00,68714041,43457069,12587.0,6376.0,2011-05-17 20:00:00,20,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.95,1,57.0,9.2,0.105,29.929999999999996,55.45000000000001,13.266666666666667,40.746399,-73.981598
R023,05-18-11,00:00:00,83212818,46479292,8284.0,1949.0,2011-05-18 00:00:00,0,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Light Rain,0,0.02,29.97,1,53.6,17.3,0.03,29.98,58.71666666666667,9.416666666666666,40.746399,-73.981598
R023,05-18-11,04:00:00,81521378,41913599,477.0,124.0,2011-05-18 04:00:00,4,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.01,29.94,1,55.9,9.2,0.03,29.98,58.71666666666667,9.416666666666666,40.746399,-73.981598
R023,05-18-11,08:00:00,85932189,38422731,3648.0,1536.0,2011-05-18 08:00:00,8,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.01,1,57.2,5.8,0.03,29.98,58.71666666666667,9.416666666666666,40.746399,-73.981598
R023,05-18-11,12:00:00,97087877,47458884,13569.0,7223.0,2011-05-18 12:00:00,12,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.99,1,64.0,9.2,0.03,29.98,58.71666666666667,9.416666666666666,40.746399,-73.981598
R023,05-18-11,16:00:00,97095730,47462828,7853.0,3944.0,2011-05-18 16:00:00,16,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Heavy Rain,1,0.15,29.99,1,60.8,8.1,0.03,29.98,58.71666666666667,9.416666666666666,40.746399,-73.981598
R023,05-18-11,20:00:00,97113096,47468860,17366.0,6032.0,2011-05-18 20:00:00,20,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.98,1,60.8,6.9,0.03,29.98,58.71666666666667,9.416666666666666,40.746399,-73.981598
R023,05-19-11,00:00:00,97117855,47470393,4759.0,1533.0,2011-05-19 00:00:00,0,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Light Rain,0,0.06,29.98,1,59.0,6.9,0.01,30.000000000000004,64.86666666666666,4.433333333333334,40.746399,-73.981598
R023,05-19-11,04:00:00,97118406,47470527,551.0,134.0,2011-05-19 04:00:00,4,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.0,1,60.8,0.0,0.01,30.000000000000004,64.86666666666666,4.433333333333334,40.746399,-73.981598
R023,05-19-11,08:00:00,730412,21223,665.0,23.0,2011-05-19 08:00:00,8,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.04,1,62.6,4.6,0.01,30.000000000000004,64.86666666666666,4.433333333333334,40.746399,-73.981598
R023,05-19-11,12:00:00,97134252,47479356,15181.0,8806.0,2011-05-19 12:00:00,12,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.01,1,73.0,3.5,0.01,30.000000000000004,64.86666666666666,4.433333333333334,40.746399,-73.981598
R023,05-19-11,16:00:00,97141991,47483275,7739.0,3919.0,2011-05-19 16:00:00,16,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,30.0,1,69.8,5.8,0.01,30.000000000000004,64.86666666666666,4.433333333333334,40.746399,-73.981598
R023,05-19-11,20:00:00,97158931,47489178,16940.0,5903.0,2011-05-19 20:00:00,20,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.97,1,64.0,5.8,0.01,30.000000000000004,64.86666666666666,4.433333333333334,40.746399,-73.981598
R023,05-20-11,00:00:00,97164179,47490687,5248.0,1509.0,2011-05-20 00:00:00,0,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,29.96,1,60.1,0.0,0.0033333333333333335,29.96166666666667,60.08333333333334,0.0,40.746399,-73.981598
R023,05-20-11,04:00:00,111669359,50513339,746.0,226.0,2011-05-20 04:00:00,4,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.97,1,57.2,0.0,0.0033333333333333335,29.96166666666667,60.08333333333334,0.0,40.746399,-73.981598
R023,05-20-11,08:00:00,57303094,31967628,1756.0,1428.0,2011-05-20 08:00:00,8,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,29.99,1,60.8,0.0,0.0033333333333333335,29.96166666666667,60.08333333333334,0.0,40.746399,-73.981598
R023,05-20-11,12:00:00,97179776,47499605,13095.0,7264.0,2011-05-20 12:00:00,12,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Light Rain,0,0.01,29.97,1,60.8,0.0,0.0033333333333333335,29.96166666666667,60.08333333333334,0.0,40.746399,-73.981598
R023,05-20-11,16:00:00,97188564,47503927,8788.0,4322.0,2011-05-20 16:00:00,16,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Light Rain,0,0.01,29.95,1,62.6,0.0,0.0033333333333333335,29.96166666666667,60.08333333333334,0.0,40.746399,-73.981598
R023,05-20-11,20:00:00,97205897,47509449,17333.0,5522.0,2011-05-20 20:00:00,20,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.93,1,59.0,0.0,0.0033333333333333335,29.96166666666667,60.08333333333334,0.0,40.746399,-73.981598
R023,05-21-11,00:00:00,97211298,47511177,5401.0,1728.0,2011-05-21 00:00:00,0,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.94,0,57.9,0.0,0.0,29.956666666666667,63.699999999999996,1.55,40.746399,-73.981598
R023,05-21-11,04:00:00,97212458,47511571,1160.0,394.0,2011-05-21 04:00:00,4,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.95,0,55.4,0.0,0.0,29.956666666666667,63.699999999999996,1.55,40.746399,-73.981598
R023,05-21-11,08:00:00,56714596,29931743,647.0,599.0,2011-05-21 08:00:00,8,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.96,0,62.1,0.0,0.0,29.956666666666667,63.699999999999996,1.55,40.746399,-73.981598
R023,05-21-11,12:00:00,97216712,47515210,3607.0,3040.0,2011-05-21 12:00:00,12,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,29.96,0,73.0,5.8,0.0,29.956666666666667,63.699999999999996,1.55,40.746399,-73.981598
R023,05-21-11,16:00:00,97222976,47518839,6264.0,3629.0,2011-05-21 16:00:00,16,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Partly Cloudy,0,0.0,29.93,0,73.0,3.5,0.0,29.956666666666667,63.699999999999996,1.55,40.746399,-73.981598
R023,05-21-11,20:00:00,97232179,47522382,9203.0,3543.0,2011-05-21 20:00:00,20,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.0,0,60.8,0.0,0.0,29.956666666666667,63.699999999999996,1.55,40.746399,-73.981598
R023,05-22-11,00:00:00,97236338,47524167,4159.0,1785.0,2011-05-22 00:00:00,0,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,30.06,0,57.2,0.0,0.0,30.13166666666667,56.166666666666664,4.816666666666666,40.746399,-73.981598
R023,05-22-11,04:00:00,97237251,47524686,913.0,519.0,2011-05-22 04:00:00,4,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.08,0,57.9,5.8,0.0,30.13166666666667,56.166666666666664,4.816666666666666,40.746399,-73.981598
R023,05-22-11,08:00:00,97237838,47525167,587.0,481.0,2011-05-22 08:00:00,8,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.17,0,57.0,4.6,0.0,30.13166666666667,56.166666666666664,4.816666666666666,40.746399,-73.981598
R023,05-22-11,12:00:00,97240760,47527188,2922.0,2021.0,2011-05-22 12:00:00,12,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.17,0,55.9,8.1,0.0,30.13166666666667,56.166666666666664,4.816666666666666,40.746399,-73.981598
R023,05-22-11,16:00:00,97245997,47529946,5237.0,2758.0,2011-05-22 16:00:00,16,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.17,0,55.0,5.8,0.0,30.13166666666667,56.166666666666664,4.816666666666666,40.746399,-73.981598
R023,05-22-11,20:00:00,97251998,47532737,6001.0,2791.0,2011-05-22 20:00:00,20,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.14,0,54.0,4.6,0.0,30.13166666666667,56.166666666666664,4.816666666666666,40.746399,-73.981598
R023,05-23-11,00:00:00,97254793,47533765,2795.0,1028.0,2011-05-23 00:00:00,0,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.14,0,55.0,5.8,0.0,30.008333333333336,60.166666666666664,7.316666666666667,40.746399,-73.981598
R023,05-23-11,04:00:00,97255233,47533926,440.0,161.0,2011-05-23 04:00:00,4,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.11,0,57.0,5.8,0.0,30.008333333333336,60.166666666666664,7.316666666666667,40.746399,-73.981598
R023,05-23-11,08:00:00,97259233,47535499,4000.0,1573.0,2011-05-23 08:00:00,8,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.06,0,60.1,6.9,0.0,30.008333333333336,60.166666666666664,7.316666666666667,40.746399,-73.981598
R023,05-23-11,12:00:00,97271182,47542218,11949.0,6719.0,2011-05-23 12:00:00,12,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,30.02,0,61.0,8.1,0.0,30.008333333333336,60.166666666666664,7.316666666666667,40.746399,-73.981598
R023,05-23-11,16:00:00,97278464,47545749,7282.0,3531.0,2011-05-23 16:00:00,16,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.89,0,64.9,8.1,0.0,30.008333333333336,60.166666666666664,7.316666666666667,40.746399,-73.981598
R023,05-23-11,20:00:00,97295692,47551444,17228.0,5695.0,2011-05-23 20:00:00,20,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.83,0,63.0,9.2,0.0,30.008333333333336,60.166666666666664,7.316666666666667,40.746399,-73.981598
R023,05-24-11,00:00:00,97299854,47552663,4162.0,1219.0,2011-05-24 00:00:00,0,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.81,0,66.2,4.6,0.0,29.78333333333333,73.35000000000001,5.2,40.746399,-73.981598
R023,05-24-11,04:00:00,84138095,46601498,437.0,142.0,2011-05-24 04:00:00,4,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Overcast,0,0.0,29.78,0,68.0,3.5,0.0,29.78333333333333,73.35000000000001,5.2,40.746399,-73.981598
R023,05-24-11,08:00:00,56029353,29942027,2188.0,1398.0,2011-05-24 08:00:00,8,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.8,0,69.8,5.8,0.0,29.78333333333333,73.35000000000001,5.2,40.746399,-73.981598
R023,05-24-11,12:00:00,68974844,32434499,10698.0,4694.0,2011-05-24 12:00:00,12,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Partly Cloudy,0,0.0,29.76,0,79.0,8.1,0.0,29.78333333333333,73.35000000000001,5.2,40.746399,-73.981598
R023,05-24-11,16:00:00,83873605,37833667,8441.0,4104.0,2011-05-24 16:00:00,16,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.76,0,80.1,9.2,0.0,29.78333333333333,73.35000000000001,5.2,40.746399,-73.981598
R023,05-24-11,20:00:00,89897280,41736985,17231.0,5987.0,2011-05-24 20:00:00,20,1,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.79,0,77.0,0.0,0.0,29.78333333333333,73.35000000000001,5.2,40.746399,-73.981598
R023,05-25-11,00:00:00,97346397,47572429,7548.0,3441.0,2011-05-25 00:00:00,0,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Scattered Clouds,0,0.0,29.84,0,72.0,3.5,0.0,29.89833333333333,73.14999999999999,5.199999999999999,40.746399,-73.981598
R023,05-25-11,04:00:00,97346981,47572585,584.0,156.0,2011-05-25 04:00:00,4,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.86,0,66.9,5.8,0.0,29.89833333333333,73.14999999999999,5.199999999999999,40.746399,-73.981598
R023,05-25-11,08:00:00,94338524,43994802,3602.0,1700.0,2011-05-25 08:00:00,8,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.93,0,70.0,3.5,0.0,29.89833333333333,73.14999999999999,5.199999999999999,40.746399,-73.981598
R023,05-25-11,12:00:00,97362873,47581216,12290.0,6931.0,2011-05-25 12:00:00,12,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.93,0,81.0,4.6,0.0,29.89833333333333,73.14999999999999,5.199999999999999,40.746399,-73.981598
R023,05-25-11,16:00:00,97370625,47584957,7752.0,3741.0,2011-05-25 16:00:00,16,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.91,0,79.0,9.2,0.0,29.89833333333333,73.14999999999999,5.199999999999999,40.746399,-73.981598
R023,05-25-11,20:00:00,97387651,47590777,17026.0,5820.0,2011-05-25 20:00:00,20,2,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.92,0,70.0,4.6,0.0,29.89833333333333,73.14999999999999,5.199999999999999,40.746399,-73.981598
R023,05-26-11,00:00:00,97392790,47592236,5139.0,1459.0,2011-05-26 00:00:00,0,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.94,0,66.9,4.6,0.0,29.913333333333338,69.25,7.5,40.746399,-73.981598
R023,05-26-11,04:00:00,97393410,47592397,620.0,161.0,2011-05-26 04:00:00,4,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.93,0,64.9,4.6,0.0,29.913333333333338,69.25,7.5,40.746399,-73.981598
R023,05-26-11,08:00:00,42912607,29019640,1504.0,1308.0,2011-05-26 08:00:00,8,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,29.95,0,69.1,6.9,0.0,29.913333333333338,69.25,7.5,40.746399,-73.981598
R023,05-26-11,12:00:00,97408832,47601028,13918.0,7323.0,2011-05-26 12:00:00,12,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,29.91,0,73.9,10.4,0.0,29.913333333333338,69.25,7.5,40.746399,-73.981598
R023,05-26-11,16:00:00,97416447,47604937,7615.0,3909.0,2011-05-26 16:00:00,16,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,29.89,0,71.6,10.4,0.0,29.913333333333338,69.25,7.5,40.746399,-73.981598
R023,05-26-11,20:00:00,97433226,47610735,16779.0,5798.0,2011-05-26 20:00:00,20,3,1,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,29.86,0,69.1,8.1,0.0,29.913333333333338,69.25,7.5,40.746399,-73.981598
R023,05-27-11,00:00:00,97438417,47612459,5191.0,1724.0,2011-05-27 00:00:00,0,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.92,0,66.9,0.0,0.0,29.948333333333334,72.89999999999999,4.433333333333333,40.746399,-73.981598
R023,05-27-11,04:00:00,98210475,47635068,775.0,219.0,2011-05-27 04:00:00,4,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.95,0,64.4,0.0,0.0,29.948333333333334,72.89999999999999,4.433333333333333,40.746399,-73.981598
R023,05-27-11,08:00:00,23954459,16937005,1015.0,671.0,2011-05-27 08:00:00,8,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,29.99,0,71.1,5.8,0.0,29.948333333333334,72.89999999999999,4.433333333333333,40.746399,-73.981598
R023,05-27-11,12:00:00,97452786,47621068,12579.0,7719.0,2011-05-27 12:00:00,12,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,29.96,0,82.0,8.1,0.0,29.948333333333334,72.89999999999999,4.433333333333333,40.746399,-73.981598
R023,05-27-11,16:00:00,93648328,42922283,9977.0,4560.0,2011-05-27 16:00:00,16,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.91,0,81.0,6.9,0.0,29.948333333333334,72.89999999999999,4.433333333333333,40.746399,-73.981598
R023,05-27-11,20:00:00,93662401,42927035,14073.0,4752.0,2011-05-27 20:00:00,20,4,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.96,0,72.0,5.8,0.0,29.948333333333334,72.89999999999999,4.433333333333333,40.746399,-73.981598
R023,05-28-11,00:00:00,97482367,47632768,5531.0,2388.0,2011-05-28 00:00:00,0,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.98,0,71.1,0.0,0.0,30.01666666666667,74.03333333333333,3.0666666666666664,40.746399,-73.981598
R023,05-28-11,04:00:00,97483341,47633090,974.0,322.0,2011-05-28 04:00:00,4,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,29.98,0,69.1,0.0,0.0,30.01666666666667,74.03333333333333,3.0666666666666664,40.746399,-73.981598
R023,05-28-11,08:00:00,42957022,29048951,411.0,509.0,2011-05-28 08:00:00,8,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.04,0,73.0,0.0,0.0,30.01666666666667,74.03333333333333,3.0666666666666664,40.746399,-73.981598
R023,05-28-11,12:00:00,97487253,47636533,3501.0,2934.0,2011-05-28 12:00:00,12,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Partly Cloudy,0,0.0,30.02,0,82.0,4.6,0.0,30.01666666666667,74.03333333333333,3.0666666666666664,40.746399,-73.981598
R023,05-28-11,16:00:00,97493300,47639814,6047.0,3281.0,2011-05-28 16:00:00,16,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.03,0,77.0,6.9,0.0,30.01666666666667,74.03333333333333,3.0666666666666664,40.746399,-73.981598
R023,05-28-11,20:00:00,97500911,47642971,7611.0,3157.0,2011-05-28 20:00:00,20,5,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.05,0,72.0,6.9,0.0,30.01666666666667,74.03333333333333,3.0666666666666664,40.746399,-73.981598
R023,05-29-11,00:00:00,97504737,47644510,3826.0,1539.0,2011-05-29 00:00:00,0,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.06,0,71.1,9.2,0.0,30.073333333333334,74.53333333333332,6.166666666666667,40.746399,-73.981598
R023,05-29-11,04:00:00,97505595,47644897,858.0,387.0,2011-05-29 04:00:00,4,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.07,0,68.0,3.5,0.0,30.073333333333334,74.53333333333332,6.166666666666667,40.746399,-73.981598
R023,05-29-11,08:00:00,97506125,47645327,530.0,430.0,2011-05-29 08:00:00,8,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Haze,0,0.0,30.12,0,72.0,5.8,0.0,30.073333333333334,74.53333333333332,6.166666666666667,40.746399,-73.981598
R023,05-29-11,12:00:00,97508582,47647314,2457.0,1987.0,2011-05-29 12:00:00,12,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Scattered Clouds,0,0.0,30.09,0,80.1,8.1,0.0,30.073333333333334,74.53333333333332,6.166666666666667,40.746399,-73.981598
R023,05-29-11,16:00:00,97513170,47649870,4588.0,2556.0,2011-05-29 16:00:00,16,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.04,0,80.1,5.8,0.0,30.073333333333334,74.53333333333332,6.166666666666667,40.746399,-73.981598
R023,05-29-11,20:00:00,97519111,47652557,5941.0,2687.0,2011-05-29 20:00:00,20,6,0,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.06,0,75.9,4.6,0.0,30.073333333333334,74.53333333333332,6.166666666666667,40.746399,-73.981598
R023,05-30-11,00:00:00,97522168,47653815,3057.0,1258.0,2011-05-30 00:00:00,0,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Partly Cloudy,0,0.0,30.07,0,75.0,6.9,0.0,30.070000000000004,78.35000000000001,4.616666666666667,40.746399,-73.981598
R023,05-30-11,04:00:00,97522863,47654073,695.0,258.0,2011-05-30 04:00:00,4,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Clear,0,0.0,30.03,0,73.0,6.9,0.0,30.070000000000004,78.35000000000001,4.616666666666667,40.746399,-73.981598
R023,05-30-11,08:00:00,97523369,47654566,506.0,493.0,2011-05-30 08:00:00,8,0,1,34 ST-HERALD SQ,40.749533,-73.987899,Mostly Cloudy,0,0.0,30.08,0,71.1,6.9,0.0,30.070000000000004,78.35000000000001,4.616666666666667,40.746399,-73.981598
